location,year,deaths,incidence,region,"medical doctors per 10,000","nurses and midwifes per 10,000","pharmacists per 10,000","dentists per 10,000",composite_score,rank
Republic of Moldova,2011,0.3789575418328205,0.7622631645428787,Europe,0.3389192471159685,0.35297090868246656,0.1921254101348888,0.35960214231063503,0.38713311954827295,44.0
Republic of Korea,2011,0.7720241914588177,0.7016652339957298,Western Pacific,0.24602307225258047,0.25957542401437717,0.24972657674079474,0.3335883703136955,0.3813720443214109,45.0
Cyprus,2011,0.6661406402752323,0.6449927202766484,Europe,0.2633879781420765,0.19263169718072556,0.06051768137076193,0.5225707727620504,0.37464471918345393,46.0
Poland,2011,0.47163492649543315,0.8872397425149661,Europe,0.2631451123254402,0.31803886330450404,0.25082026977761573,0.260902830910482,0.37388300678109565,47.0
United Arab Emirates,2011,1.0,0.860114419651727,Eastern Mediterranean,0.21238615664845173,0.18875659889924742,0.02551950419248997,0.31905126243305276,0.37161799259249956,48.0
Armenia,2011,0.5209780654856413,0.8405008142795812,Europe,0.3381906496660595,0.282264405256655,0.014947138169886983,0.33970925784238715,0.3698634071874973,49.0
Serbia,2011,0.2551299156190583,0.9172806973901253,Europe,0.36502732240437163,0.33949230596428165,0.11666059059423989,0.2647283856159143,0.3655448414845547,50.0
Mongolia,2011,0.6646563301333379,0.9465803631512466,Western Pacific,0.3468123861566485,0.19695608221947658,0.17061611374407581,0.18209640397857688,0.36453969742686776,51.0
Oman,2011,0.8911976226810334,0.8289240693581558,Eastern Mediterranean,0.24529447480267155,0.24935415028642027,0.16077287641268684,0.18056618209640396,0.35988697818769194,52.0
Singapore,2011,0.8834313666238852,0.7157031443779275,Western Pacific,0.2214936247723133,0.2815904751207458,0.14145096609551586,0.2180566182096404,0.35252969526568434,53.0
Kyrgyzstan,2011,0.6918583735280712,0.9886133930058139,Europe,0.2693381906496661,0.31287206559586656,0.011666059059423988,0.13083397092578422,0.34801607728385453,54.0
Russian Federation,2011,0.2457890189785299,0.670221922853839,Europe,0.5079538554948393,0.38043356172076825,0.020780167699598975,0.22264728385615914,0.34800097636856236,55.0
Brunei Darussalam,2011,0.8924624855742435,0.6564455314862773,Western Pacific,0.18032786885245905,0.430697517690666,0.04374772147283995,0.18209640397857688,0.34655893631916845,56.0
Chile,2011,0.7396756496627297,0.566365455055721,Americas,0.1867638129933212,0.07519937099853982,0.09733868027706889,0.45141545524100996,0.3199947333362008,57.0
Tajikistan,2011,0.7731657473739991,0.9358774424500585,Europe,0.2010928961748634,0.21357969223857123,0.06707983959168794,0.11706197398622799,0.31887621621664775,58.0
Turkmenistan,2011,0.7029307763176256,0.9565324902329797,Europe,0.24796599878567094,0.2202066719083455,0.05687203791469194,0.0811017597551645,0.31570506190302017,59.0
Bosnia and Herzegovina,2011,0.4879559187577014,0.9059431464105303,Europe,0.21882210078931394,0.29765247669324946,0.038279256288734964,0.16526396327467482,0.31518418966517575,60.0
Bahamas,2011,0.6993907705553897,0.6321968267448318,Americas,0.26666666666666666,0.2097607548017522,0.19795843966460078,0.17291507268553938,0.314569329080918,61.0
Trinidad and Tobago,2011,0.642001127365927,0.6731787301737123,Americas,0.2071645415907711,0.16573065258901493,0.16988698505286182,0.18821729150726854,0.29321112387905063,62.0
Turkey,2011,0.7471905445129654,0.5883025203890216,Europe,0.2017000607164542,0.12327305402673254,0.12832664965366386,0.21729150726855392,0.28458549598089145,63.0
Bahrain,2011,0.9413648890989789,0.8468923867420183,Eastern Mediterranean,0.11706132361870067,0.1379871953274177,0.058330295297119944,0.08033664881407804,0.2816460245584934,64.0
Montenegro,2011,0.436554839265726,0.9074692487704252,Europe,0.2371584699453552,0.2738402785577895,0.05286183011301494,0.029074215761285382,0.2786780425746858,65.0
China,2011,0.6329214245035875,0.9952638246061494,Western Pacific,0.1758348512446873,0.08210715489160957,0.0977032446226759,0.06732976281560826,0.2729716894480698,66.0
Malaysia,2011,0.7970182784342761,0.6233424914544227,Western Pacific,0.14790528233151187,0.1824104234527687,0.10791104629967188,0.1117061973986228,0.2673148700158138,67.0
Mauritius,2011,0.6516162492292141,0.6493581112681669,Africa,0.1663630843958713,0.14966865101651128,0.11556689755741888,0.15914307574598316,0.26569767081680995,68.0
Ecuador,2011,0.7691343307833618,0.5553057938895783,Americas,0.16332726168791745,0.10535774458047849,0.01932191031717098,0.2088752869166029,0.2552453534214568,69.0
Nauru,2011,0.46143107381612614,0.4314342648024222,Western Pacific,0.16381299332119004,0.37869257553633606,0.07218374043018592,0.07574598316755929,0.2390058986377398,70.0
Philippines,2011,0.7468524281790483,0.40931825117453424,Western Pacific,0.06278081360048574,0.19779849488936313,0.09624498724024791,0.17368018362662585,0.23347602797986503,71.0
Sri Lanka,2011,0.7121375563704722,0.6281640558083318,South-East Asia,0.08269581056466302,0.088846456250702,0.023332118118847976,0.042081101759755164,0.20002949350866178,72.0
Bolivia (Plurinational State of),2011,0.69827547570897,0.6271172067523848,Americas,0.0514875531268974,0.044479388970010116,0.023332118118847976,0.08339709257842387,0.19298285161207016,73.0
Cabo Verde,2011,0.7588847269839838,0.5531253190279156,Africa,0.06484517304189436,0.04908457823205661,0.002187386073641998,0.004590665646518745,0.17163671992847368,74.0
Cambodia,2011,0.6596279795295774,0.641997079457144,Western Pacific,0.022707953855494845,0.03790857014489499,0.014582573824279986,0.01530221882172915,0.16655897456788366,75.0
Bangladesh,2011,0.7449741000279632,0.4335678165708422,South-East Asia,0.04080145719489982,0.0,0.021873860736419976,0.023718439173680182,0.1469101443079184,76.0
Kiribati,2011,0.559996991034426,0.30159613035754773,Western Pacific,0.012021857923497269,0.19864090755924968,0.013124316441851986,0.020657995409334353,0.1438566075969668,77.0
Solomon Islands,2011,0.6610700949808822,0.28206255056815943,Western Pacific,0.019429265330904676,0.08766707851286082,0.029165147648559972,0.04973221117061974,0.1393610997247424,78.0
Botswana,2011,0.4555342676226929,0.24428901466397768,Africa,0.04347298117789922,0.1469729304728743,0.07546481954064892,0.020657995409334353,0.12992120994409867,79.0
Haiti,2011,0.48492175142803906,0.4302217705606527,Americas,0.012507589556769883,0.05734022239694485,0.0032810791104629965,0.0038255547054322873,0.11941871918739988,80.0
South Africa,2011,0.32609616278744247,1.1102230246251565e-16,Africa,0.08160291438979964,0.04818600471751096,0.0882245716368939,0.07804131599081866,0.08846643035652169,81.0
Congo,2011,0.5554687774329654,0.011065939177418493,Africa,0.009350333940497875,0.08525216219251937,0.01968647466277798,0.022188217291507266,0.08339399861431257,82.0
Burundi,2011,0.5414315661658277,0.11868600103098015,Africa,0.0,0.023980680669437274,0.0007291286912139992,0.0,0.07401388724648982,83.0
Madagascar,2011,0.6044201390000086,0.058597788438756626,Africa,0.012143290831815423,0.001123216893182075,0.0,0.00612088752869166,0.07168388056104334,84.0
Mozambique,2011,0.32752916999579407,0.2693513832419242,Africa,0.0020643594414086223,0.012018420757048185,0.0007291286912139992,0.0022953328232593723,0.07093727384352692,85.0
Cameroon,2011,0.4727183849637012,0.06500850576333994,Africa,0.00655737704918033,0.04262608109625969,0.002916514764855997,0.0022953328232593723,0.0661660763896364,86.0
Monaco,2012,0.18424819726523523,0.7239446301734805,Europe,0.8996544063194274,1.0000000000000002,1.0,0.8286604361370716,0.8176360630146601,1.0
Norway,2012,0.5618517394439868,0.6628465811633618,Europe,0.5185139471735375,0.9004590093936806,0.24250090350560172,0.6721183800623053,0.6134569547496971,2.0
Greece,2012,0.43364004885852503,0.69651549324309,Europe,0.7093310293754629,0.1805614859094791,0.36610046982291294,1.0,0.6036723089564865,3.0
Iceland,2012,0.6823191405090434,0.6919496667145874,Europe,0.4355714638360899,0.8411080273270708,0.16805204192265993,0.6542056074766355,0.5866020459685026,4.0
Denmark,2012,0.4973307704376553,0.6734644101405839,Europe,0.7699333497901754,0.5891865926558497,0.18033971810625227,0.6191588785046729,0.5790241766219297,5.0
Sweden,2012,0.4881383740135856,0.6792184981377153,Europe,0.4858059738336214,0.6135247651579847,0.27864112757499093,0.6370716510903426,0.5414416650048613,6.0
Ireland,2012,0.7058275090965868,0.6101994803450138,Europe,0.4835843001727969,0.6823761742100769,0.3932056378749548,0.4493769470404984,0.538823745146938,7.0
Luxembourg,2012,0.6334227692615149,0.7040423810139284,Europe,0.34263144902493214,0.6453351836037575,0.2587640043368269,0.6456386292834891,0.5355833311070962,8.0
Switzerland,2012,0.5959920627292105,0.681207390035813,Europe,0.4793878054801284,0.8367847993168231,0.24069389230213228,0.4057632398753894,0.531887694084439,9.0
Finland,2012,0.4910381052807583,0.7250466043404767,Europe,0.4350777585781289,0.5988471391972673,0.37296711239609687,0.5716510903426791,0.5294328735208645,10.0
Japan,2012,0.47852171181943737,0.6585507994400436,Western Pacific,0.2779560602320415,0.5621797608881298,0.5811348030357787,0.6051401869158879,0.5171810596721599,11.0
Lithuania,2012,0.2218726614107539,0.7558331171702836,Europe,0.516785978770674,0.4106532877882152,0.3689916877484641,0.6985981308411215,0.5156584397359956,12.0
Germany,2012,0.41569145603581426,0.6744918225057642,Europe,0.4802517896815601,0.5448334756618275,0.22551499819298879,0.6526479750778816,0.5155427132072257,13.0
Ukraine,2012,0.1682267344101257,0.7268988752196902,Europe,1.0,0.3838599487617421,0.014094687387061799,0.5155763239875389,0.509590690366115,14.0
Argentina,2012,0.610614704286387,0.5067123944741286,Americas,0.5914588990372748,0.12233134073441501,0.2110589085652331,0.822429906542056,0.5018046432173281,15.0
Belgium,2012,0.47164016175444257,0.6685184045371132,Europe,0.35818316465070354,0.5554547395388557,0.4239248283339357,0.5498442367601246,0.4982141313542791,16.0
Portugal,2012,0.46535259890077396,0.7724526120291344,Europe,0.5196247840039496,0.3214666951323655,0.2663534513913986,0.6253894080996886,0.4955293656160823,17.0
Malta,2012,0.5931088451041665,0.7315011368322756,Europe,0.6832880770180203,0.3612830913748933,0.3845319840983014,0.34501557632398755,0.4925331022291791,18.0
Czechia,2012,0.4366647703262677,0.9034799269939284,Europe,0.4498889163169588,0.44235695986336465,0.21756414889772313,0.5514018691588785,0.48995367767805614,19.0
Estonia,2012,0.34591120294407063,0.7842033616255397,Europe,0.40150580103678113,0.33427625960717333,0.2312974340440911,0.7024922118380061,0.47612364170701094,20.0
Australia,2012,0.6777704201689179,0.6305227050790051,Western Pacific,0.4026166378671933,0.5320239111870196,0.27032887603903144,0.43380062305295947,0.4719542783951237,21.0
Austria,2012,0.49958333450424586,0.6892160576464957,Europe,0.6042952357442608,0.3569598633646456,0.2497289483194796,0.4595015576323987,0.4711488442528564,22.0
France,2012,0.5535597396843484,0.6208281205905178,Europe,0.38360898543569494,0.4718189581554227,0.3480303577882183,0.5046728971962617,0.46994887891816134,23.0
Spain,2012,0.5615915549243218,0.7203877365592545,Europe,0.4656874845717107,0.2768467122117848,0.37802674376581136,0.514797507788162,0.4678423875460045,24.0
Israel,2012,0.7782694541465113,0.591701481697284,Europe,0.4285361639101457,0.26916097352690005,0.28333935670401156,0.5482866043613707,0.46424665690744277,25.0
Bulgaria,2012,1.1102230246251565e-16,0.9047416825788782,Europe,0.47358676869908667,0.24727796754910336,0.27466570292735815,0.7367601246105919,0.46404822109232835,26.0
Colombia,2012,0.8130221318231488,0.5972695862913301,Americas,0.22006911873611457,0.04365926558497012,0.044091073364654856,0.9766355140186916,0.45716893769921585,27.0
Italy,2012,0.4615964422771256,0.7701798220272797,Europe,0.46642804245865227,0.27364432109308284,0.3444163353812793,0.5070093457943926,0.45537372279578464,28.0
New Zealand,2012,0.66866528125698,0.5257484418441393,Western Pacific,0.3310293754628487,0.5546007685738685,0.23455005421033612,0.4688473520249221,0.45311074079322233,29.0
Croatia,2012,0.33875713410191566,0.9128223443360255,Europe,0.36632930140706,0.31356746370623395,0.25478857968919405,0.5880062305295951,0.45225655469008474,30.0
Slovenia,2012,0.49896886164433185,0.8932075445197019,Europe,0.3104171809429771,0.4290136635354398,0.20419226599204915,0.4898753894080996,0.4467501941671828,31.0
Kazakhstan,2012,0.5418734906345795,0.8774992426892992,Europe,0.46346581091088623,0.40606319385140904,0.2826165522226238,0.3099688473520249,0.4428027145134242,32.0
Belarus,2012,0.25847991285320104,0.7667325337476323,Europe,0.47568501604542096,0.5691716481639625,0.12323816407661728,0.42601246105919,0.4416299918321795,33.0
Andorra,2012,0.6679706524812001,0.7074836909599419,Europe,0.3802764749444582,0.20137702818104183,0.3010480664980123,0.5358255451713396,0.44076366151464635,34.0
Netherlands,2012,0.5637604398331064,0.6288601163068323,Europe,0.3939767958528758,0.6398911187019641,0.07372605710155403,0.38006230529595014,0.43854849764574566,35.0
North Macedonia,2012,0.4137938572627604,0.9050722269372699,Europe,0.3465810910886201,0.21610802732707088,0.15829418142392482,0.633177570093458,0.4352757966294318,36.0
Romania,2012,0.29262243135581933,0.9019513945312015,Europe,0.31683534929647006,0.30737617421007685,0.27538850740874593,0.5311526479750779,0.4230427230379861,37.0
Slovakia,2012,0.46840873952345463,0.9067314088162395,Europe,0.4116267588249815,0.3177305721605465,0.23563426093241777,0.38239875389408096,0.4220256550098972,38.0
United Kingdom,2012,0.5277164842198242,0.671127550201254,Europe,0.328190570229573,0.4375,0.2811709432598482,0.40342679127725856,0.42010847608869556,39.0
Hungary,2012,0.2592890502389986,0.9159638512074635,Europe,0.37756109602567267,0.3363578138343296,0.2070834839176003,0.4392523364485981,0.4070622501578384,40.0
Latvia,2012,0.19449842798557482,0.7737612283711464,Europe,0.3842261170081462,0.2591801878736123,0.24900614383809178,0.5514018691588785,0.4050548905429303,41.0
Uzbekistan,2012,0.7293222261905573,1.0,Europe,0.29992594421130586,0.6015691716481639,0.013733285146367907,0.12383177570093457,0.39718115063160725,42.0
Georgia,2012,0.26202910210510977,0.958601966610174,Europe,0.5824487780794866,0.19972245943637915,0.028550777014817494,0.4057632398753894,0.39645970809268033,43.0
Azerbaijan,2012,0.6507908498643352,0.9876802006080356,Europe,0.42187114292767225,0.3480465414175918,0.06432959884351283,0.20327102803738314,0.3908869212649128,44.0
Saudi Arabia,2012,0.8629541448703548,0.7986199932076592,Eastern Mediterranean,0.276721797087139,0.2649444918872758,0.20816769063968196,0.2866043613707165,0.3875596973537195,45.0
Poland,2012,0.45613851839224506,0.9007554831194265,Europe,0.27055048136262655,0.4366460290350128,0.25370437296711235,0.2531152647975078,0.3833637296159441,46.0
Cyprus,2012,0.6714287574928821,0.6854503032542455,Europe,0.2721550234509998,0.1774658411614005,0.06035417419588001,0.543613707165109,0.38148171609476456,47.0
Republic of Korea,2012,0.7677207497445613,0.7386355500311171,Western Pacific,0.2552456183658356,0.2513343296327925,0.23744127213588725,0.34190031152647976,0.38139437428602374,48.0
United Arab Emirates,2012,1.0,0.8737430017216473,Eastern Mediterranean,0.21846457664774135,0.18531169940222034,0.0849295265630647,0.3247663551401869,0.3762457837905394,49.0
Mongolia,2012,0.6727963908838922,0.9555891142042824,Western Pacific,0.375709701308319,0.19342442356959863,0.19082038308637514,0.220404984423676,0.37173708331234606,50.0
Armenia,2012,0.519492085110615,0.862523748343644,Europe,0.3490496173784251,0.2680401366353544,0.015540296349837368,0.34190031152647976,0.36082212459785334,51.0
Chile,2012,0.7349619062872961,0.6222854100342178,Americas,0.21031843989138488,0.08742527754056362,0.10733646548608601,0.5451713395638629,0.3581365643531512,52.0
Singapore,2012,0.8826147656278825,0.7478307035776829,Western Pacific,0.234633423845964,0.2860269000853971,0.13516443801951572,0.22975077881619937,0.35555803870029423,53.0
Oman,2012,0.8968765369191001,0.8473704852998061,Eastern Mediterranean,0.2416687237719082,0.22459436379163109,0.1687748464040477,0.17523364485981308,0.348303988302604,54.0
Serbia,2012,0.24913682917201652,0.9278395727369979,Europe,0.37225376450259196,0.3210930828351836,0.11745572822551499,0.2601246105919003,0.34643560208170676,55.0
Brunei Darussalam,2012,0.8877289327636785,0.6998568824628985,Western Pacific,0.17748704023697853,0.4253842869342443,0.04553668232743043,0.17912772585669778,0.3411068568774217,56.0
Kyrgyzstan,2012,0.7008915565460223,0.9897202760009536,Europe,0.27178474450752904,0.30198548249359525,0.018070112034694615,0.13161993769470404,0.3322714201760296,57.0
Tajikistan,2012,0.7815422688959943,0.9460091194131772,Europe,0.20562823994075538,0.22000426985482494,0.06975063245392121,0.1144859813084112,0.30946183247124737,58.0
